"itemid","label","category","dbsource","valueuom"
227034,"Non-Operative Trauma (TRAUMA)","Scores - APACHE IV","metavision",NULL
227035,"OxygenScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227036,"PCO2_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227037,"PH_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227038,"PHPaCO2Score_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227039,"PO2_ApacheIV","Scores - APACHE IV (2)","metavision","mmHg"
227040,"Post-Operative Cardiovascular (CARDIOVASC)","Scores - APACHE IV","metavision",NULL
227041,"Post-Operative Gastrointestinal (GI)","Scores - APACHE IV","metavision",NULL
227042,"Post-Operative Genitourinary (GENITOURIN)","Scores - APACHE IV","metavision",NULL
227043,"Post-Operative Hematology (HEMATO)","Scores - APACHE IV","metavision",NULL
227044,"Post-Operative Metabolic/Endocrine (METAB/ENDO)","Scores - APACHE IV","metavision",NULL
227045,"Post-Operative Musculoskeletal/Skin (MUSKELSKIN)","Scores - APACHE IV","metavision",NULL
227046,"Post-Operative Neurologic (NEUROLOGIC)","Scores - APACHE IV","metavision",NULL
227047,"Post-Operative Respiratory (RESPIRAT)","Scores - APACHE IV","metavision",NULL
227048,"Post-Operative Transplant (TRANSPLANT)","Scores - APACHE IV","metavision",NULL
227049,"Post-Operative Trauma (TRAUMA)","Scores - APACHE IV","metavision",NULL
227050,"RR_ApacheIV","Scores - APACHE IV (2)","metavision","insp/min"
227051,"RRScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227052,"Sodium_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227053,"SodiumScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227054,"TemperatureF_ApacheIV","Scores - APACHE IV (2)","metavision","?F"
227055,"TempScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227056,"Thrombolytic therapy","Scores - APACHE IV","metavision",NULL
227057,"Type of admission","Scores - APACHE IV","metavision",NULL
227059,"UrineScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227060,"Use A-aDO2","Scores - APACHE IV (2)","metavision",NULL
227061,"Ventilated at any time during ICU Day 1","Scores - APACHE IV","metavision",NULL
227062,"WBC_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227063,"WBCScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227066,"Cerebral Perfusion Pressure","Hemodynamics","metavision","mmHg"
227070,"PACU Packed RBC Intake","Blood Products/Colloids","metavision","ml"
227071,"PACU Platelet Intake","Blood Products/Colloids","metavision","ml"
227072,"PACU FFP Intake","Blood Products/Colloids","metavision","ml"
227073,"Anion gap","Labs","metavision","mEq/L"
227088,"Admit from","General","metavision",NULL
227089,"Discharge to","General","metavision",NULL
227090,"Lipids 10%","Nutrition - Parenteral","metavision",NULL
227091,"Ensure (1/4)","Nutrition - Enteral","metavision","ml"
227092,"Ensure Plus (1/4)","Nutrition - Enteral","metavision",NULL
227100,"Catheter insertion length (PICC)","PICC Line Insertion","metavision",NULL
227105,"Catheter insertion length (CVL)","CVL Insertion","metavision",NULL
227111,"PCA  dose units","Pain/Sedation","metavision",NULL
227113,"PCA 1 hour limit units","Pain/Sedation","metavision",NULL
227115,"PCA bolus units","Pain/Sedation","metavision",NULL
227117,"PCA total dose units","Pain/Sedation","metavision",NULL
227119,"Epidural Location","Pain/Sedation","metavision",NULL
227120,"Motor Deficit","Pain/Sedation","metavision",NULL
227121,"Pupil Response Right","Neurological","metavision",NULL
227122,"Neuro Drain Landmark","Neurological","metavision",NULL
227124,"Dialysis Catheter Type","Access Lines - Invasive","metavision",NULL
227125,"Indwelling (PortaCath) Port Type","Access Lines - Invasive","metavision",NULL
227126,"Indwelling (PortaCath) Port #1 Date Accessed","Access Lines - Invasive","metavision",NULL
227127,"Indwelling (PortaCath) Port #1","Access Lines - Invasive","metavision",NULL
227128,"Indwelling (PortaCath) Port #2","Access Lines - Invasive","metavision",NULL
227129,"Pheresis Catheter Type","Access Lines - Invasive","metavision",NULL
227130,"Trach Care","Respiratory","metavision",NULL
227131,"Cont. Neb Med Dose","Respiratory","metavision",NULL
227133,"Small Volume Neb Drug #2","Respiratory","metavision",NULL
227134,"ATC Tube #","Respiratory","metavision",NULL
227187,"Pinsp (Draeger only)","Respiratory","metavision","cmH2O"
227194,"Extubation","1-Intubation/Extubation","metavision",NULL
227197,"Indwelling (PortaCath) Port #2 Date Accessed","Access Lines - Invasive","metavision",NULL
227198,"Indwelling (PortaCath) Port #1 Date De-accessed","Access Lines - Invasive","metavision",NULL
227199,"Indwelling (PortaCath) Port #2 Date De-accessed","Access Lines - Invasive","metavision",NULL
227210,"Propofol (Intubation)","Intubation","metavision",NULL
227211,"Ketamine (Intubation)","Intubation","metavision",NULL
227212,"Etomidate (Intubation)","Intubation","metavision",NULL
227213,"Vecuronium (Intubation)","Intubation","metavision",NULL
227214,"Cis-atracurium (Intubation)","Intubation","metavision",NULL
227215,"Succynlocholine (Intubation)","Intubation","metavision",NULL
227239,"ABP Alarm Source","Alarms","metavision",NULL
227240,"NBP Alarm Source","Alarms","metavision",NULL
227241,"PAP Alarm Source","Alarms","metavision",NULL
227242,"Manual Blood Pressure Diastolic Right","Routine Vital Signs","metavision","mmHg"
227243,"Manual Blood Pressure Systolic Right","Routine Vital Signs","metavision","mmHg"
227287,"O2 Flow (additional cannula)","Respiratory","metavision","L/min"
227288,"Pupil Response Left","Neurological","metavision",NULL
227290,"CRRT mode","Dialysis","metavision",NULL
227292,"Arterial Line Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227293,"Multi Lumen Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227341,"History of falling (within 3 mnths)","Restraint/Support Systems","metavision",NULL
227342,"Secondary diagnosis","Restraint/Support Systems","metavision",NULL
227343,"Ambulatory aid","Restraint/Support Systems","metavision",NULL
227344,"IV/Saline lock","Restraint/Support Systems","metavision",NULL
227345,"Gait/Transferring","Restraint/Support Systems","metavision",NULL
227346,"Mental status","Restraint/Support Systems","metavision",NULL
227348,"Low risk (25-50) interventions","Restraint/Support Systems","metavision",NULL
227349,"High risk (>51) interventions","Restraint/Support Systems","metavision",NULL
227350,"Cordis/Introducer Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227351,"PA Catheter Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227352,"CCO PAC Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227353,"Trauma Line Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227354,"Triple Introducer Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227355,"IABP Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227356,"Sheath Line Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227357,"Dialysis Catheter Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227358,"PICC Line Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227359,"Tunneled (Hickman) Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227360,"Indwelling Port (PortaCath) Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227361,"Indwelling (PortaCath) Dressing Change","Access Lines - Invasive","metavision",NULL
227362,"Pheresis Catheter Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227363,"ICP Line Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227364,"RIC Dressing Occlusive","Access Lines - Peripheral","metavision",NULL
227365,"14 Gauge Dressing Occlusive","Access Lines - Peripheral","metavision",NULL
227366,"16 Gauge Dressing Occlusive","Access Lines - Peripheral","metavision",NULL
227367,"18 Gauge Dressing Occlusive","Access Lines - Peripheral","metavision",NULL
227368,"20 Gauge Dressing Occlusive","Access Lines - Peripheral","metavision",NULL
227369,"22 Gauge Dressing Occlusive","Access Lines - Peripheral","metavision",NULL
227370,"Peptamen VHP (Full)","Nutrition - Enteral","metavision","ml"
227371,"Peptamen VHP (3/4)","Nutrition - Enteral","metavision",NULL
227372,"Peptamen VHP (2/3)","Nutrition - Enteral","metavision",NULL
227373,"Peptamen VHP (1/4)","Nutrition - Enteral","metavision",NULL
227374,"Peptamen VHP (1/2)","Nutrition - Enteral","metavision",NULL
227375,"Daily Wake Up","Pain/Sedation","metavision",NULL
227378,"Patient Location","ADT","metavision",NULL
227418,"Midline Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227419,"Presep Catheter Dressing Occlusive","Access Lines - Invasive","metavision",NULL
227428,"SOFA Score","General","metavision",NULL
227429,"Troponin-T","Labs","metavision","ng/mL"
227438,"Volume not removed","Dialysis","metavision",NULL
227439,"Ndwelling Port (PortaCath) placed in outside facility","Access Lines - Invasive","metavision",NULL
227440,"Digoxin","Labs","metavision","ng/mL"
227441,"LDL measured","Labs","metavision","mg/dL"
227442,"Potassium (serum)","Labs","metavision","mEq/L"
227443,"HCO3 (serum)","Labs","metavision","mEq/L"
227444,"C Reactive Protein (CRP)","Labs","metavision","mg/L"
227445,"CK-MB","Labs","metavision","ng/mL"
227446,"Brain Natiuretic Peptide (BNP)","Labs","metavision","pg/mL"
227447,"Gentamicin (Random)","Labs","metavision","ug/mL"
227448,"Gentamicin (Peak)","Labs","metavision","ug/mL"
227449,"Gentamicin (Trough)","Labs","metavision","ug/mL"
227450,"Tobramycin (Peak)","Labs","metavision","ug/mL"
227451,"Tobramycin (Random)","Labs","metavision","ug/mL"
227452,"Tobramycin (Trough)","Labs","metavision","ug/mL"
227453,"Vancomycin (Peak)","Labs","metavision","ug/mL"
227454,"Vancomycin (Random)","Labs","metavision","ug/mL"
227455,"Vancomycin (Trough)","Labs","metavision","ug/mL"
227456,"Albumin","Labs","metavision","g/dL"
227457,"Platelet Count","Labs","metavision",NULL
227458,"Procan","Labs","metavision","ug/mL"
227459,"Procan Napa","Labs","metavision","ug/mL"
227460,"Phenobarbital","Labs","metavision","ug/mL"
227461,"Phenytoin (Dilantin)","Labs","metavision","ug/mL"
227462,"FK506","Labs","metavision","ng/mL"
227463,"Cortisol","Labs","metavision","ug/dL"
227464,"Potassium (whole blood)","Labs","metavision",NULL
227465,"Prothrombin time","Labs","metavision","sec"
227466,"PTT","Labs","metavision","sec"
227467,"INR","Labs","metavision",NULL
227468,"Fibrinogen","Labs","metavision","mg/dL"
227469,"Thrombin","Labs","metavision","sec"
227470,"Sed Rate","Labs","metavision","mm/hr"
227471,"Specific Gravity (urine)","Labs","metavision",NULL
227472,"Incision Site #1","Skin - Incisions","metavision",NULL
227473,"Incision Site #2","Skin - Incisions","metavision",NULL
227474,"Incision Site #3","Skin - Incisions","metavision",NULL
227475,"Incision Site #4","Skin - Incisions","metavision",NULL
227476,"Incision Site #5","Skin - Incisions","metavision",NULL
227477,"Incision Site #6","Skin - Incisions","metavision",NULL
227485,"Print Job","General","metavision",NULL
227486,"Printer","General","metavision",NULL
227487,"GU Irrigant Type","Output","metavision",NULL
227488,"GU Irrigant Volume In","Output","metavision","mL"
227489,"GU Irrigant/Urine Volume Out","Output","metavision","mL"
227510,"TF Residual","Output","metavision","mL"
227511,"TF Residual Output","Output","metavision","mL"
227516,"PO2 (Mixed Venous)","Labs","metavision","mmHg"
227517,"Humidification","Respiratory","metavision",NULL
227518,"Nutren 2.0 (3/4)","Nutrition - Enteral","metavision","ml"
227519,"Urine output_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227520,"Methadone Hydrochloride","Medications","metavision","mg"
227521,"KCL Bolus)","Medications","metavision",NULL
227522,"KCL (Bolus)","Medications","metavision","ml"
227523,"Magnesium Sulfate (Bolus)","Medications","metavision","ml"
227524,"Magnesium Sulfate (OB-GYN)","Medications","metavision","grams"
227525,"Calcium Gluconate (CRRT)","Medications","metavision","grams"
227526,"Citrate","Medications","metavision","mmol"
227527,"ADA-A (500ml)","Medications","metavision",NULL
227528,"ACD-A Citrate (500ml)","Medications","metavision","ml"
227529,"ACD-A Citrate (1000ml)","Medications","metavision","ml"
227530,"IV Immune Globulin (IVIG)","Blood Products/Colloids","metavision","ml"
227531,"Mannitol","Medications","metavision","grams"
227532,"Plasma Pheresis","Blood Products/Colloids","metavision","ml"
227533,"Sodium Bicarbonate 8.4% (Amp)","Fluids/Intake","metavision","ml"
227534,"Cyclosporine","Medications","metavision","mg"
227535,"Vitamin K (Phytonadione)","Medications","metavision","mg"
227536,"KCl (CRRT)","Medications","metavision","ml/hr"
227537,"ART Blood Pressure Alarm - High","Alarms","metavision","mmHg"
227538,"ART Blood Pressure Alarm - Low","Alarms","metavision","mmHg"
227539,"ART Blood Pressure Alarm Source","Alarms","metavision",NULL
227541,"SvO2 Calibrated","Hemodynamics","metavision",NULL
227542,"ScvO2 (Presep) Calibrated","Hemodynamics","metavision",NULL
227543,"CO (Arterial)","Hemodynamics","metavision","L/min"
227546,"SVV (Arterial)","Hemodynamics","metavision","%"
227547,"SV (Arterial)","Hemodynamics","metavision","mL/beat"
227549,"ScvO2 (Presep)","Hemodynamics","metavision","%"
227550,"ERCP","4-Procedures","metavision",NULL
227551,"Plasma Pheresis.","4-Procedures","metavision",NULL
227565,"Ventilator Tank #1","Respiratory","metavision",NULL
227566,"Ventilator Tank #2","Respiratory","metavision",NULL
227567,"Airway Location","Respiratory","metavision",NULL
227568,"Airway Size (mm)","Respiratory","metavision",NULL
227570,"Small Volume Neb Drug/Dose #1","Respiratory","metavision",NULL
227577,"BiPap Mode","Respiratory","metavision",NULL
227578,"BiPap Mask","Respiratory","metavision",NULL
227579,"BiPap EPAP","Respiratory","metavision","cmH2O"
227580,"BiPap IPAP","Respiratory","metavision","cmH2O"
227581,"BiPap bpm (S/T -Back up)","Respiratory","metavision","bpm"
227582,"BiPap O2 Flow","Respiratory","metavision","L/min"
227583,"Autoset/CPAP","Respiratory","metavision",NULL
227584,"GU Catheter D/C Date","GI/GU","metavision",NULL
227585,"GI Guaiac","GI/GU","metavision",NULL
227586,"GI pH","GI/GU","metavision",NULL
227588,"GI #1 Tube Place Method","GI/GU","metavision",NULL
227589,"GI #2 Tube Place Method","GI/GU","metavision",NULL
227590,"GI #3 Tube Place Method","GI/GU","metavision",NULL
227591,"Neuro Drain Landmark","Neurological","metavision",NULL
227594,"Impaired Skin Cleanse #9","Skin - Impairment","metavision",NULL
227595,"Impaired Skin Cleanse #10","Skin - Impairment","metavision",NULL
227596,"Impaired Skin Depth #9","Skin - Impairment","metavision","cm"
227597,"Impaired Skin Depth #10","Skin - Impairment","metavision","cm"
227598,"Impaired Skin Drainage #9","Skin - Impairment","metavision",NULL
227599,"Impaired Skin Drainage #10","Skin - Impairment","metavision",NULL
227600,"Impaired Skin Drainage Amount #9","Skin - Impairment","metavision",NULL
227601,"Impaired Skin Drainage Amount #10","Skin - Impairment","metavision",NULL
227602,"Impaired Skin Length #9","Skin - Impairment","metavision","cm"
227603,"Impaired Skin Length #10","Skin - Impairment","metavision","cm"
227604,"Impaired Skin Odor #9","Skin - Impairment","metavision",NULL
227605,"Impaired Skin Odor #10","Skin - Impairment","metavision",NULL
227606,"Impaired Skin Site #9","Skin - Impairment","metavision",NULL
227607,"Impaired Skin Site #10","Skin - Impairment","metavision",NULL
227608,"Impaired Skin Treatment #9","Skin - Impairment","metavision",NULL
227609,"Impaired Skin Treatment #10","Skin - Impairment","metavision",NULL
227612,"Impaired Skin Type #9","Skin - Impairment","metavision",NULL
227613,"Impaired Skin Type #10","Skin - Impairment","metavision",NULL
227614,"Impaired Skin Width #9","Skin - Impairment","metavision","cm"
227615,"Impaired Skin Width #10","Skin - Impairment","metavision","cm"
227616,"Impaired Skin Wound Base #9","Skin - Impairment","metavision",NULL
227617,"Impaired Skin Wound Base #10","Skin - Impairment","metavision",NULL
227618,"Pressure Ulcer Stage #9","Skin - Impairment","metavision",NULL
227619,"Pressure Ulcer Stage #10","Skin - Impairment","metavision",NULL
